,date,open,high,low,close,volume
0,2020-06-22 10:18:00+05:30,666.0,666.0,666.0,666.0,0
1,2020-06-22 10:19:00+05:30,666.0,666.0,661.0,661.0,25
2,2020-06-22 10:20:00+05:30,661.0,789.95,605.0,789.95,50
3,2020-06-22 10:21:00+05:30,789.95,789.95,789.95,789.95,0
4,2020-06-22 10:22:00+05:30,789.95,789.95,789.95,789.95,0
5,2020-06-22 10:23:00+05:30,789.95,789.95,789.95,789.95,0
6,2020-06-22 10:24:00+05:30,789.95,789.95,789.95,789.95,0
7,2020-06-22 10:25:00+05:30,789.95,789.95,789.95,789.95,0
8,2020-06-22 10:30:00+05:30,789.95,789.95,789.95,789.95,0
9,2020-06-22 10:33:00+05:30,789.95,789.95,789.95,789.95,0
10,2020-06-22 10:34:00+05:30,789.95,789.95,789.95,789.95,0
11,2020-06-22 10:35:00+05:30,789.95,789.95,789.95,789.95,0
12,2020-06-22 10:36:00+05:30,789.95,789.95,789.95,789.95,0
13,2020-06-22 10:37:00+05:30,789.95,789.95,789.95,789.95,0
14,2020-06-22 10:38:00+05:30,789.95,789.95,789.95,789.95,0
15,2020-06-22 10:39:00+05:30,789.95,789.95,789.95,789.95,0
16,2020-06-22 10:40:00+05:30,789.95,789.95,789.95,789.95,0
17,2020-06-22 10:41:00+05:30,789.95,789.95,789.95,789.95,0
18,2020-06-22 10:44:00+05:30,789.95,789.95,789.95,789.95,0
19,2020-06-22 10:45:00+05:30,789.95,789.95,789.95,789.95,0
20,2020-06-22 10:46:00+05:30,789.95,789.95,789.95,789.95,0
21,2020-06-22 10:47:00+05:30,789.95,789.95,789.95,789.95,0
22,2020-06-22 10:48:00+05:30,789.95,789.95,789.95,789.95,0
23,2020-06-22 10:49:00+05:30,789.95,789.95,789.95,789.95,0
24,2020-06-22 10:50:00+05:30,789.95,789.95,789.95,789.95,0
25,2020-06-22 10:51:00+05:30,789.95,789.95,789.95,789.95,0
26,2020-06-22 10:52:00+05:30,789.95,789.95,789.95,789.95,0
27,2020-06-22 10:53:00+05:30,789.95,789.95,789.95,789.95,0
28,2020-06-22 10:54:00+05:30,789.95,789.95,789.95,789.95,0
29,2020-06-22 10:55:00+05:30,789.95,789.95,789.95,789.95,0
30,2020-06-22 10:56:00+05:30,789.95,789.95,789.95,789.95,0
31,2020-06-22 10:57:00+05:30,789.95,789.95,789.95,789.95,0
32,2020-06-22 10:58:00+05:30,789.95,789.95,789.95,789.95,0
33,2020-06-22 10:59:00+05:30,789.95,789.95,789.95,789.95,0
34,2020-06-22 11:00:00+05:30,789.95,789.95,789.95,789.95,0
35,2020-06-22 11:01:00+05:30,789.95,789.95,789.95,789.95,0
36,2020-06-22 11:02:00+05:30,789.95,789.95,789.95,789.95,0
37,2020-06-22 11:03:00+05:30,789.95,789.95,789.95,789.95,0
38,2020-06-22 11:04:00+05:30,789.95,789.95,789.95,789.95,0
39,2020-06-22 11:05:00+05:30,789.95,789.95,789.95,789.95,0
40,2020-06-22 11:06:00+05:30,789.95,789.95,789.95,789.95,0
41,2020-06-22 11:07:00+05:30,789.95,789.95,789.95,789.95,0
42,2020-06-22 11:08:00+05:30,789.95,789.95,789.95,789.95,0
43,2020-06-22 11:09:00+05:30,789.95,789.95,789.95,789.95,0
44,2020-06-22 11:10:00+05:30,789.95,789.95,789.95,789.95,0
