,date,open,high,low,close,volume
0,2020-06-25 10:38:00+05:30,1334.4,1334.4,1334.4,1334.4,0
1,2020-06-25 10:39:00+05:30,1334.4,1334.4,1294.35,1294.35,100
2,2020-06-25 10:40:00+05:30,1294.35,1294.35,1294.35,1294.35,0
3,2020-06-25 10:41:00+05:30,1294.35,1294.35,1294.35,1294.35,0
4,2020-06-25 10:42:00+05:30,1294.35,1294.35,1294.35,1294.35,0
5,2020-06-25 10:43:00+05:30,1294.35,1294.35,1294.35,1294.35,0
6,2020-06-25 10:44:00+05:30,1294.35,1294.35,1294.35,1294.35,0
7,2020-06-25 10:45:00+05:30,1294.35,1294.35,1294.35,1294.35,0
8,2020-06-25 10:46:00+05:30,1294.35,1294.35,1294.35,1294.35,0
9,2020-06-25 10:47:00+05:30,1294.35,1294.35,1294.35,1294.35,0
10,2020-06-25 10:48:00+05:30,1294.35,1294.35,1294.35,1294.35,0
11,2020-06-25 10:49:00+05:30,1294.35,1294.35,1294.35,1294.35,0
12,2020-06-25 10:50:00+05:30,1294.35,1294.35,1294.35,1294.35,0
13,2020-06-25 10:51:00+05:30,1294.35,1294.35,1294.35,1294.35,0
14,2020-06-25 10:52:00+05:30,1294.35,1294.35,1294.35,1294.35,0
15,2020-06-25 10:53:00+05:30,1294.35,1294.35,1294.35,1294.35,0
16,2020-06-25 10:54:00+05:30,1294.35,1294.35,1294.35,1294.35,0
17,2020-06-25 10:55:00+05:30,1294.35,1294.35,1294.35,1294.35,0
18,2020-06-25 10:56:00+05:30,1294.35,1294.35,1294.35,1294.35,0
19,2020-06-25 10:57:00+05:30,1294.35,1294.35,1294.35,1294.35,0
20,2020-06-25 10:58:00+05:30,1294.35,1294.35,1294.35,1294.35,0
21,2020-06-25 10:59:00+05:30,1294.35,1294.35,1294.35,1294.35,0
22,2020-06-25 11:00:00+05:30,1294.35,1294.35,1294.35,1294.35,0
23,2020-06-25 11:01:00+05:30,1294.35,1294.35,1294.35,1294.35,0
24,2020-06-25 11:02:00+05:30,1294.35,1294.35,1294.35,1294.35,0
25,2020-06-25 11:03:00+05:30,1294.35,1294.35,1294.35,1294.35,0
26,2020-06-25 11:04:00+05:30,1294.35,1294.35,1294.35,1294.35,0
27,2020-06-25 11:05:00+05:30,1294.35,1294.35,1294.35,1294.35,0
28,2020-06-25 11:06:00+05:30,1294.35,1294.35,1294.35,1294.35,0
29,2020-06-25 11:07:00+05:30,1294.35,1294.35,1294.35,1294.35,0
30,2020-06-25 11:08:00+05:30,1294.35,1294.35,1294.35,1294.35,0
31,2020-06-25 11:09:00+05:30,1294.35,1294.35,1294.35,1294.35,0
32,2020-06-25 11:10:00+05:30,1294.35,1294.35,1294.35,1294.35,0
33,2020-06-25 11:11:00+05:30,1294.35,1294.35,1294.35,1294.35,0
34,2020-06-25 11:12:00+05:30,1294.35,1294.35,1294.35,1294.35,0
35,2020-06-25 11:13:00+05:30,1294.35,1294.35,1294.35,1294.35,0
36,2020-06-25 11:14:00+05:30,1294.35,1294.35,1294.35,1294.35,0
37,2020-06-25 11:15:00+05:30,1294.35,1294.35,1294.35,1294.35,0
38,2020-06-25 11:16:00+05:30,1294.35,1294.35,1294.35,1294.35,0
39,2020-06-25 11:17:00+05:30,1294.35,1294.35,1294.35,1294.35,0
40,2020-06-25 11:18:00+05:30,1294.35,1294.35,1294.35,1294.35,0
41,2020-06-25 11:19:00+05:30,1294.35,1294.35,1294.35,1294.35,0
42,2020-06-25 11:20:00+05:30,1294.35,1294.35,1294.35,1294.35,0
43,2020-06-25 11:21:00+05:30,1294.35,1294.35,1294.35,1294.35,0
44,2020-06-25 11:22:00+05:30,1294.35,1294.35,1294.35,1294.35,0
45,2020-06-25 11:23:00+05:30,1294.35,1294.35,1205.0,1205.0,50
46,2020-06-25 11:24:00+05:30,1205.0,1205.0,1205.0,1205.0,0
47,2020-06-25 11:25:00+05:30,1205.0,1205.0,1205.0,1205.0,0
48,2020-06-25 11:26:00+05:30,1205.0,1205.0,1205.0,1205.0,0
49,2020-06-25 11:27:00+05:30,1205.0,1205.0,1205.0,1205.0,0
50,2020-06-25 11:28:00+05:30,1205.0,1205.0,1205.0,1205.0,0
51,2020-06-25 11:29:00+05:30,1205.0,1205.0,1205.0,1205.0,0
52,2020-06-25 11:30:00+05:30,1205.0,1205.0,1205.0,1205.0,0
53,2020-06-25 11:31:00+05:30,1205.0,1205.0,1205.0,1205.0,0
54,2020-06-25 11:32:00+05:30,1205.0,1307.25,1205.0,1307.25,25
55,2020-06-25 11:33:00+05:30,1307.25,1307.25,1307.25,1307.25,0
56,2020-06-25 11:34:00+05:30,1307.25,1307.25,1307.25,1307.25,0
57,2020-06-25 11:35:00+05:30,1307.25,1307.25,1307.25,1307.25,0
58,2020-06-25 11:36:00+05:30,1307.25,1307.25,1307.25,1307.25,0
59,2020-06-25 11:37:00+05:30,1307.25,1307.25,1307.25,1307.25,0
60,2020-06-25 11:38:00+05:30,1307.25,1307.25,1307.25,1307.25,0
61,2020-06-25 11:39:00+05:30,1307.25,1307.25,1307.25,1307.25,0
62,2020-06-25 11:40:00+05:30,1307.25,1307.25,1307.25,1307.25,0
63,2020-06-25 11:41:00+05:30,1307.25,1307.25,1307.25,1307.25,0
64,2020-06-25 11:42:00+05:30,1307.25,1307.25,1307.25,1307.25,0
65,2020-06-25 11:43:00+05:30,1307.25,1307.25,1307.25,1307.25,0
66,2020-06-25 11:44:00+05:30,1307.25,1307.25,1307.25,1307.25,0
67,2020-06-25 11:45:00+05:30,1307.25,1307.25,1307.25,1307.25,0
68,2020-06-25 11:46:00+05:30,1307.25,1307.25,1307.25,1307.25,0
69,2020-06-25 11:47:00+05:30,1307.25,1307.25,1307.25,1307.25,0
70,2020-06-25 11:48:00+05:30,1307.25,1307.25,1200.0,1200.0,50
71,2020-06-25 11:49:00+05:30,1200.0,1200.0,1200.0,1200.0,0
72,2020-06-25 11:50:00+05:30,1200.0,1200.0,1200.0,1200.0,0
73,2020-06-25 11:51:00+05:30,1200.0,1200.0,1200.0,1200.0,0
74,2020-06-25 11:52:00+05:30,1200.0,1200.0,1200.0,1200.0,0
75,2020-06-25 11:53:00+05:30,1200.0,1200.0,1200.0,1200.0,0
76,2020-06-25 11:54:00+05:30,1200.0,1200.0,1200.0,1200.0,0
77,2020-06-25 11:55:00+05:30,1200.0,1200.0,1200.0,1200.0,0
