,date,open,high,low,close,volume
0,2020-06-09 12:04:00+05:30,390.0,390.0,390.0,390.0,975
1,2020-06-09 12:05:00+05:30,390.0,390.0,390.0,390.0,0
2,2020-06-09 12:06:00+05:30,390.0,390.0,390.0,390.0,0
3,2020-06-09 12:07:00+05:30,390.0,390.0,390.0,390.0,0
4,2020-06-09 12:08:00+05:30,390.0,390.0,390.0,390.0,0
5,2020-06-09 12:09:00+05:30,390.0,390.0,390.0,390.0,0
6,2020-06-09 12:10:00+05:30,390.0,390.0,390.0,390.0,0
7,2020-06-09 12:11:00+05:30,390.0,390.0,390.0,390.0,0
8,2020-06-09 12:12:00+05:30,390.0,390.0,390.0,390.0,0
9,2020-06-09 12:13:00+05:30,390.0,390.0,390.0,390.0,0
10,2020-06-09 12:14:00+05:30,390.0,390.0,390.0,390.0,0
11,2020-06-09 12:15:00+05:30,390.0,390.0,390.0,390.0,0
12,2020-06-09 12:16:00+05:30,390.0,390.0,390.0,390.0,0
13,2020-06-09 12:17:00+05:30,390.0,390.0,390.0,390.0,0
14,2020-06-09 12:18:00+05:30,390.0,390.0,390.0,390.0,0
15,2020-06-09 12:19:00+05:30,390.0,390.0,390.0,390.0,0
16,2020-06-09 12:20:00+05:30,390.0,390.0,390.0,390.0,0
17,2020-06-09 12:21:00+05:30,390.0,390.0,390.0,390.0,0
18,2020-06-09 12:22:00+05:30,390.0,390.0,390.0,390.0,0
19,2020-06-09 12:23:00+05:30,390.0,390.0,390.0,390.0,0
20,2020-06-09 12:24:00+05:30,390.0,390.0,390.0,390.0,0
21,2020-06-09 12:25:00+05:30,390.0,390.0,390.0,390.0,0
22,2020-06-09 12:26:00+05:30,390.0,443.45,390.0,443.45,75
23,2020-06-09 12:27:00+05:30,443.45,443.45,443.45,443.45,0
24,2020-06-09 12:28:00+05:30,443.45,443.45,443.45,443.45,0
25,2020-06-09 12:29:00+05:30,440.0,440.0,440.0,440.0,75
26,2020-06-09 12:31:00+05:30,440.0,440.0,440.0,440.0,0
27,2020-06-09 12:32:00+05:30,440.0,440.0,440.0,440.0,0
