,date,open,high,low,close,volume
0,2020-06-08 12:27:00+05:30,720.0,720.0,720.0,720.0,0
1,2020-06-08 12:28:00+05:30,720.0,720.0,720.0,720.0,0
2,2020-06-08 12:29:00+05:30,720.0,720.0,720.0,720.0,0
3,2020-06-08 12:30:00+05:30,720.0,720.0,720.0,720.0,0
4,2020-06-08 12:31:00+05:30,720.0,720.0,715.3,715.3,150
5,2020-06-08 12:32:00+05:30,715.3,715.3,715.3,715.3,0
6,2020-06-08 12:33:00+05:30,715.3,715.3,715.3,715.3,0
7,2020-06-08 12:34:00+05:30,715.3,715.3,715.3,715.3,0
8,2020-06-08 12:35:00+05:30,715.3,715.3,715.3,715.3,0
9,2020-06-08 12:36:00+05:30,715.3,715.3,715.3,715.3,0
10,2020-06-08 12:37:00+05:30,715.3,715.3,715.3,715.3,0
11,2020-06-08 12:38:00+05:30,715.3,715.3,715.3,715.3,0
12,2020-06-08 12:39:00+05:30,715.3,715.3,715.3,715.3,0
13,2020-06-08 12:40:00+05:30,715.3,715.3,715.3,715.3,0
14,2020-06-08 12:41:00+05:30,715.3,715.3,715.3,715.3,0
15,2020-06-08 12:42:00+05:30,715.3,715.3,715.3,715.3,0
16,2020-06-08 12:43:00+05:30,715.3,715.3,715.3,715.3,0
17,2020-06-08 12:44:00+05:30,715.3,715.3,715.3,715.3,0
18,2020-06-08 12:45:00+05:30,715.3,715.3,715.3,715.3,0
19,2020-06-08 12:46:00+05:30,715.3,715.3,715.3,715.3,0
20,2020-06-08 12:47:00+05:30,715.3,715.3,715.3,715.3,0
21,2020-06-08 12:48:00+05:30,715.3,715.3,715.3,715.3,0
22,2020-06-08 12:49:00+05:30,715.3,715.3,715.3,715.3,0
23,2020-06-08 12:50:00+05:30,715.3,715.3,715.3,715.3,0
24,2020-06-08 12:51:00+05:30,715.3,715.3,715.3,715.3,0
25,2020-06-08 12:52:00+05:30,715.3,715.3,715.3,715.3,0
26,2020-06-08 12:53:00+05:30,715.3,715.3,715.3,715.3,0
27,2020-06-08 12:54:00+05:30,715.3,715.3,715.3,715.3,0
28,2020-06-08 12:55:00+05:30,715.3,715.3,715.3,715.3,0
29,2020-06-08 12:56:00+05:30,715.3,715.3,715.3,715.3,0
30,2020-06-08 12:57:00+05:30,715.3,715.3,715.3,715.3,0
31,2020-06-08 12:58:00+05:30,715.3,715.3,715.3,715.3,0
32,2020-06-08 12:59:00+05:30,715.3,715.3,715.3,715.3,0
33,2020-06-08 13:00:00+05:30,715.3,715.3,715.3,715.3,0
34,2020-06-08 13:01:00+05:30,715.3,715.3,715.3,715.3,0
35,2020-06-08 13:02:00+05:30,715.3,715.3,715.3,715.3,0
36,2020-06-08 13:03:00+05:30,715.3,715.3,715.3,715.3,0
37,2020-06-08 13:04:00+05:30,715.3,715.3,715.3,715.3,0
38,2020-06-08 13:05:00+05:30,715.3,715.3,715.3,715.3,0
39,2020-06-08 13:06:00+05:30,715.3,715.3,715.3,715.3,0
40,2020-06-08 13:07:00+05:30,715.3,715.3,715.3,715.3,0
41,2020-06-08 13:08:00+05:30,715.3,715.3,715.3,715.3,0
42,2020-06-08 13:09:00+05:30,715.3,715.3,715.3,715.3,0
43,2020-06-08 13:10:00+05:30,715.3,715.3,715.3,715.3,0
44,2020-06-08 13:11:00+05:30,715.3,715.3,715.3,715.3,0
45,2020-06-08 13:12:00+05:30,715.3,715.3,715.3,715.3,0
46,2020-06-08 13:13:00+05:30,715.3,715.3,715.3,715.3,0
47,2020-06-08 13:14:00+05:30,715.3,715.3,715.3,715.3,0
48,2020-06-08 13:15:00+05:30,715.3,715.3,715.3,715.3,0
49,2020-06-08 13:16:00+05:30,715.3,715.3,715.3,715.3,0
50,2020-06-08 13:17:00+05:30,715.3,715.3,715.3,715.3,0
51,2020-06-08 13:18:00+05:30,715.3,715.3,715.3,715.3,0
52,2020-06-08 13:19:00+05:30,715.3,715.3,715.3,715.3,0
53,2020-06-08 13:20:00+05:30,715.3,715.3,715.3,715.3,0
54,2020-06-08 13:21:00+05:30,715.3,715.3,715.3,715.3,0
55,2020-06-08 13:22:00+05:30,715.3,715.3,715.3,715.3,0
56,2020-06-08 13:23:00+05:30,715.3,715.3,715.3,715.3,0
57,2020-06-08 13:24:00+05:30,715.3,715.3,715.3,715.3,0
58,2020-06-08 13:25:00+05:30,715.3,715.3,715.3,715.3,0
59,2020-06-08 13:26:00+05:30,715.3,715.3,715.3,715.3,0
60,2020-06-08 13:27:00+05:30,715.3,715.3,715.3,715.3,0
61,2020-06-08 13:28:00+05:30,715.3,715.3,715.3,715.3,0
62,2020-06-08 13:29:00+05:30,715.3,715.3,715.3,715.3,0
63,2020-06-08 13:30:00+05:30,715.3,715.3,715.3,715.3,0
64,2020-06-08 13:31:00+05:30,715.3,715.3,715.3,715.3,0
65,2020-06-08 13:32:00+05:30,715.3,715.3,715.3,715.3,0
66,2020-06-08 13:33:00+05:30,715.3,715.3,715.3,715.3,0
67,2020-06-08 13:34:00+05:30,715.3,715.3,715.3,715.3,0
68,2020-06-08 13:35:00+05:30,715.3,715.3,715.3,715.3,0
69,2020-06-08 13:36:00+05:30,715.3,715.3,715.3,715.3,0
70,2020-06-08 13:37:00+05:30,715.3,715.3,715.3,715.3,0
71,2020-06-08 13:38:00+05:30,715.3,715.3,715.3,715.3,0
72,2020-06-08 13:39:00+05:30,715.3,715.3,715.3,715.3,0
73,2020-06-08 13:40:00+05:30,715.3,715.3,715.3,715.3,0
74,2020-06-08 13:41:00+05:30,715.3,715.3,715.3,715.3,0
75,2020-06-08 13:42:00+05:30,715.3,715.3,715.3,715.3,0
76,2020-06-08 13:43:00+05:30,715.3,715.3,715.3,715.3,0
77,2020-06-08 13:44:00+05:30,715.3,715.3,715.3,715.3,0
78,2020-06-08 13:45:00+05:30,715.3,715.3,715.3,715.3,0
79,2020-06-08 13:46:00+05:30,715.3,715.3,715.3,715.3,0
80,2020-06-08 13:47:00+05:30,715.3,715.3,715.3,715.3,0
81,2020-06-08 13:48:00+05:30,715.3,715.3,715.3,715.3,0
82,2020-06-08 13:49:00+05:30,715.3,715.3,715.3,715.3,0
83,2020-06-08 13:50:00+05:30,715.3,715.3,715.3,715.3,0
84,2020-06-08 13:51:00+05:30,715.3,715.3,715.3,715.3,0
85,2020-06-08 13:52:00+05:30,715.3,715.3,715.3,715.3,0
86,2020-06-08 13:53:00+05:30,715.3,715.3,715.3,715.3,0
87,2020-06-08 13:54:00+05:30,715.3,715.3,715.3,715.3,0
88,2020-06-08 13:55:00+05:30,715.3,715.3,715.3,715.3,0
89,2020-06-08 13:56:00+05:30,715.3,715.3,715.3,715.3,0
90,2020-06-08 13:57:00+05:30,715.3,715.3,715.3,715.3,0
91,2020-06-08 13:58:00+05:30,715.3,715.3,715.3,715.3,0
92,2020-06-08 13:59:00+05:30,715.3,715.3,715.3,715.3,0
93,2020-06-08 14:00:00+05:30,715.3,715.3,715.3,715.3,0
94,2020-06-08 14:01:00+05:30,715.3,715.3,715.3,715.3,0
95,2020-06-08 14:02:00+05:30,715.3,715.3,715.3,715.3,0
